alpha,beta,airspeed,CL,CD,CY,Cl,Cm,Cn,CLa,Cma,CYb,Cnb,Clb,Clp,Cmq,Cnr,d_Surface1_pitch,d_Surface1_roll,CLb,CLp,CLq,CLr,CLdelve,CLdelva,CDa,CDb,CDp,CDq,CDr,CDdelve,CDdelva,CYa,CYp,CYq,CYr,CYdelve,CYdelva,Cla,Clq,Clr,Cldelve,Cldelva,Cmb,Cmp,Cmr,Cmdelve,Cmdelva,Cna,Cnp,Cnq,Cndelve,Cndelva
-5.0,-15.0,19.94857498845234,-0.08437052080432184,0.007294038087271324,0.0014240620937811426,0.012153878281785145,0.020211593034131038,-0.0013937192161875194,4.020992028558366,-0.1577532591669469,-0.005124828145761913,0.004643740568415936,-0.04552422146542109,-0.5331566146321318,-0.3033917016471352,-0.0026199649057181973,0.0,0.0,-0.047923183348297656,-0.015921319699404343,0.4981338889188694,0.02254644576928111,0.8597654871635125,-0.009910162872593432,-0.07764697434474388,0.00010096128504089717,0.01858621925382874,0.04594161155919685,-0.0029107087716630274,-0.020115992687616647,-0.004176888687660133,0.06799504875102298,-0.09617680805553802,0.01402050650220515,-0.00041835712010259996,0.014453474875194789,-0.0503700520564397,0.014422913324677886,0.0018032026428691618,-0.011586640943248034,0.003774302270721617,-0.2917926875104082,0.002355971979656294,-0.002964242579523057,-0.0025516461389451465,-0.18080035738189285,-0.0017403101803579119,0.01726684144960222,0.06964458581801901,0.005436264441744777,0.002260996445042549,0.022718292464042035
0.0,-15.0,19.94857498845234,0.2932040528201408,0.012341575842914853,-0.0006123877442681705,0.014181987659967733,0.00010098112621663137,0.0004249935403412986,4.630884816761229,-0.3405476660329915,0.0025793566384549422,-0.0011470852358918056,-0.052638843120532276,-0.6047212274867624,-0.33174557523466935,-0.0016872327358527426,0.0,0.0,0.05151320052746656,-0.04576430455543999,0.5257093501823658,0.02722034294355834,0.9872360185396579,-0.029235470897060214,0.19441066054643702,0.0021207760269607275,0.0268039375623779,0.04358293607018572,0.0021106930770713826,0.04176672331844147,-0.0016662640537428934,-0.12530989012821367,-0.10961723280006344,0.004341521097049868,0.010134264694074455,-0.0049111688756098126,-0.057732222129185225,0.01763148265036589,0.006925250621089495,0.037122774247832856,0.00956272436284519,-0.3324554270418978,-0.0007335846618203788,0.019876933823269955,-0.005672594328926338,-0.22614236625811218,0.014356914120605165,0.026118823537156315,-0.011406049767724784,0.009524764038624395,0.004865020486050733,0.0034242507274770905
5.0,-15.0,19.94857498845234,0.6910133056116645,0.0414992792163981,-0.02155272116688702,0.011760529899970389,-0.030262034163251867,0.0024838896890695336,4.065591554012711,-0.27306212382694267,0.07481254593233651,-0.008048970377683325,-0.046582966935254766,-0.5425252840076401,-0.31177512610538644,0.0009020437957539041,0.0,0.0,0.16246319061202041,0.09439121547791338,0.45646998079857265,0.03270591793371155,0.8846093117198636,0.052098699875282026,0.44916970232909126,0.01642114992386386,0.027260237237974546,0.028557620393002515,0.008505813213365238,0.09887013775574831,0.0016318035353203564,-0.3349438527717577,-0.10297817842315095,-0.00889449462418173,0.02004306958556367,-0.02901587236231381,-0.05359647453721323,-0.05143586948619619,-0.016525557179247644,0.09034467769989168,-0.018274241175820955,-0.29929737687657926,-0.012573790426731683,-0.02129972598218121,-0.007921087580612234,-0.20633265203095696,-0.0148542923518048,0.018544081528514323,-0.09571929991280323,0.009442516967033443,0.002997926604467754,-0.016539567201612697
10.0,-15.0,19.94857498845234,0.9714448713899573,0.08221531394414144,-0.05449366078750639,0.00906490038150004,-0.045480210634254795,0.004173667956808895,2.519067333410729,-0.09704739436850349,0.1929370746095624,-0.013824604309691055,-0.03675718514746052,-0.42660434752263565,-0.23902525398793,0.005858563985721335,0.0,0.0,0.1771883098421899,0.10676811765390175,0.4966711311314426,0.03969110820680662,0.6780021375129616,0.06084101028638235,0.46412516038799106,0.028752714060574964,0.025883913772142015,-0.0013578871721156916,0.013598508013219483,0.11170864787124422,0.0050178590112886015,-0.4213879984754311,-0.08735122229429847,-0.025472244604020117,0.027489654479281,-0.039250591513437,-0.04359006908136803,-0.04938662065656003,-0.01626112636433422,0.14196825288535472,-0.019020356422724965,-0.22922553461876244,-0.007677979316789046,-0.02410317400597767,-0.010232183310904922,-0.13275409157801255,-0.01971328715436989,0.00994211524433149,-0.15626133796983913,0.008635778081078458,0.000593581004326991,-0.02838091517444672
15.0,-15.0,19.94857498845234,1.1236468928220311,0.12371444836013028,-0.0916414067968908,0.0034115193401791978,-0.05291898674255235,0.003688234522640267,0.7733930671882264,-0.06827067511258794,0.33028069389225817,-0.01562252049628629,-0.021999438225776352,-0.14710406435355042,-0.034554707544636874,0.03144152500322367,0.0,0.0,0.12406099993154861,0.26961150370197934,0.07841218589623192,0.08369009358130967,0.2892689984146192,0.1171901363183058,0.4889287757255841,0.041334717377133415,0.006728933309014002,-0.048227357286071144,0.014022615620216594,0.1041695227874018,0.003972964072927959,-0.40926886955916725,-0.06044218360859877,-0.016063252168129778,0.03376871648262991,-0.029103412224087473,-0.026508359649490967,-0.13124347146773918,-0.06857259943492221,0.2248141819151854,-0.03709968044902091,-0.10023316555136708,-0.005968147731432575,-0.03775671804210584,-0.016808978493874603,-0.03400348886219728,-0.021393671336366136,-0.04247747431540698,-0.10868438907717405,-0.021052637698750827,-0.012501889952378305,-0.0033521753729079556
20.0,-15.0,19.94857498845234,1.0264585591683892,0.18128525221872693,-0.11401767148224934,-0.011468150216489234,-0.08497988011685917,-0.00537372528022682,-2.895758924311105,-1.033649611441799,0.4461540471704847,0.005838667273584441,0.03156731382996715,0.24024980844304433,0.15509053199227843,0.11212548668985298,0.0,0.0,-0.2382086362321327,0.08897337620154147,-0.4893290266879534,0.023860702844483543,-0.703419142960188,0.10110875967350602,1.1237058486786475,0.10431311750486304,-0.1614246404582523,0.12023731892046755,-0.03828720864583293,0.24098400614509624,-0.08427459860716566,-0.03432506185931552,0.042625949937730355,0.04534233899799319,0.05829677354086287,0.06349283454154052,0.032482496995815444,-0.07830353538917624,0.04415920108675001,0.3052019978270175,-0.015621818185211222,0.19341261048134867,-0.11785981943400348,0.1352131215520375,0.030650958746751583,0.05264135414980554,0.015975158188516025,-0.10714461513970382,0.20291986370556153,-0.014502565235170586,-0.04716999134175152,0.18611686003382089
25.0,-15.0,19.94857498845234,0.8276583183877345,0.346569260584075,-0.11248669661350097,-0.006760270495493357,-0.2123815087523017,-0.003078551006636916,-0.6984226538053628,-1.3557721174540927,0.44018194958290513,0.020435042459524252,0.029290916224026138,-0.20304472660899353,-0.16228673918710548,0.046598880046729144,0.0,0.0,-0.09054453667706204,-0.21878949930310662,0.2829709718758693,-0.08744706126038078,0.09213978713100858,-0.021430569911504493,2.3527972004618687,0.3378095266444435,-0.010732860794795173,0.014866543443333545,0.020643746862843513,0.11422194697196998,0.05206791592974947,-0.12575193896881875,0.008275586148000185,-0.03644103863179764,0.04228028716582459,-0.00981273207997772,-0.0024593213110382576,0.021301837258611515,0.00261518419214673,0.13545298435841704,-0.0053407164901355724,-0.047556586121886485,-0.2570933856992689,-0.02006550529997594,-0.023283314042888425,-0.08043793803150019,-0.012890241843405658,0.06479733797095256,0.07398790367105809,-0.008010323900397905,0.016992019161662212,0.015381880581188093
30.0,-15.0,19.94857498845234,0.8554077915609648,0.5376688173894326,-0.14034286073282665,-0.008523008260858531,-0.29497643191529993,-0.0003045056725201108,0.7765568740074641,-0.6476217944146361,0.4882140952268397,0.004750291142577084,0.026201356324206376,-0.3106529672647595,-0.20009397734056872,0.024723973162764108,0.0,0.0,0.22256362751129077,-0.04723708204414959,0.17066500693125808,-0.007363170898715293,0.02193607467468509,0.011308584123622404,2.0212820314262303,0.3479419123969365,0.0017453007385451974,0.16987400733618513,0.024868376272036648,0.012093750246752053,0.005357014293956909,-0.43535073908477406,-0.046959092493759486,-0.02282307686486605,0.020342551568201535,-0.004213373629048464,-0.003246592953024867,-0.031186681627678278,0.0035775156737313913,0.10199650643250752,-0.004711096165871974,-0.008795064645956623,-0.20591014848830658,-0.015155118394435682,-0.01802982862368926,-0.013692549450586532,-0.006763215459164077,0.02306956800990452,0.04443010244645393,0.005725757832257423,-0.00043144642462845245,-0.0005204107685635497
35.0,-15.0,19.94857498845234,0.9235247596615733,0.7087402373171631,-0.18261174397024885,-0.011530449739262472,-0.34256472057554543,0.0009378693061766911,0.701308785766228,-0.4877869840435621,0.6241320144755662,-0.0019876367516105165,0.03544573590859436,-0.3470804687323559,-0.19572100173499238,0.0007572930437365819,0.0,0.0,0.29129528807923,-0.017639995167370696,0.22000958994550288,0.007385310562684836,0.0012079015453817725,0.0007145836819782987,1.9504674586298516,0.4003261835745405,-0.018408326538704476,0.1673996077574716,0.01705060323491994,0.0010712845060248002,0.000580284983407742,-0.5193096556309373,-0.061178577044204624,-0.03728988342010027,0.017191691012795815,-0.0002800982471185817,-0.00022089816670036014,-0.03653211663634552,0.00057096237864828,0.10219420247147237,-0.00034455306598959394,-0.0005680528377510703,-0.22055669189444752,0.007247203208385339,-0.006527447448519096,-0.0008627878063088455,-0.0004957274369688156,0.0070440634726534985,0.0051348313506388065,0.0023580764295849277,1.4182731390081207e-05,4.309450580071268e-05
40.0,-15.0,19.94857498845234,0.972393324437758,0.8812666377398635,-0.22987039089497607,-0.01490626466493582,-0.38280073611977483,0.0013636564049776473,0.4072600740096043,-0.4365979240279694,0.7822336583193299,-0.003940446095686941,0.04545616063752879,-0.3726130693838878,-0.20786927841226366,-0.003207538160289186,0.0,0.0,0.3207841733345853,-0.014162049740978712,0.2313648573905547,0.008735353099912437,5.016989312021939e-05,3.288580603113689e-05,2.001770565241071,0.4903454949695513,-0.026353254467391934,0.19170920836527414,0.014809577969613949,6.088318568085715e-05,3.9075500308007325e-05,-0.5604112106726218,-0.06720559040267081,-0.047592168331711926,0.01670063797518146,-1.3875897251801034e-05,-1.1243911786578708e-05,-0.041281456327835024,0.0006001654990122423,0.10602392433699447,-1.8645446930556747e-05,-2.752899154627974e-05,-0.2617763798911568,0.011315078150055394,-0.004336063261623574,-4.016968536015933e-05,-2.5910403945677632e-05,0.003979595921276645,-0.0013729939370624392,0.0009330237304512227,2.416457886653253e-06,3.947118253163433e-06
45.0,-15.0,19.94857498845234,0.9934134576956402,1.0566200703312596,-0.2799306613053305,-0.018802982094567374,-0.41859098781206566,0.0017229064432436533,0.06999690835423922,-0.38127534809253566,0.9491954606155877,-0.004878627438478211,0.0560168729309999,-0.3976982863752158,-0.22219409879968074,-0.003601932215613525,0.0,0.0,0.33980761162295237,-0.013824270317021143,0.2338232811570139,0.00792433551866565,1.57815738598064e-06,1.1725975167728749e-06,2.0055024324757866,0.585588330802311,-0.02863011953225264,0.22497262601046575,0.015585721664603213,2.136437575367863e-06,1.6630697809451622e-06,-0.5842353391799862,-0.07218923151682043,-0.05769974533308616,0.016129814055115484,-5.227816069915683e-07,-4.460050576844154e-07,-0.048369276279989826,0.0003881058542149932,0.10720692658669163,-7.398760369609028e-07,-9.429213615129368e-07,-0.3119273992622653,0.013489770763872543,-0.003056517515586391,-1.3636835942679063e-06,-1.0196373546473665e-06,0.004421648072320381,-0.0027913852260133556,0.001020291654934958,1.000249344779551e-07,1.0800275309206461e-07
-45.0,-10.0,19.94857498845234,-0.9918067260125202,0.8990706305973183,-0.1561109828514608,0.019730560795084225,0.40883378144825977,-0.001296273702771251,0.4609112415536223,-0.4819748567948152,0.8508091526792619,0.006790819097306044,-0.10672277709201722,-0.3867656218308011,-0.25599200257311644,0.0028814512832667813,0.0,0.0,-0.21996264652197972,0.009791688586391286,0.28767858625208337,-0.00041900834619382346,6.283166825613621e-06,-3.527603100349746e-06,-2.082793442829794,0.33319766712601356,-0.019129221055152437,-0.3097831189140327,-0.002537914165044057,-7.3388144556417625e-06,4.18561693635477e-06,0.3880199273146724,-0.0740921382138292,0.05067103708683347,-0.0160702473419366,1.3279821456405222e-06,-1.1125659570664195e-06,-0.03283481919495987,-0.0024310856437426563,-0.08909473913879398,1.4617988033719018e-06,-2.7443599391738433e-06,0.1828785840495467,-0.008173556706254007,0.002945830493566602,-4.808978381964288e-06,2.695983051462752e-06,0.0025302010159348547,0.031714594853772475,-0.00019043026170004798,4.290959955403049e-08,-1.7179110556558777e-08
-40.0,-10.0,19.94857498845234,-0.9377626721576805,0.7199795909108909,-0.12342464193148985,0.017029381683157974,0.3647352094119135,-0.0010659673527927578,0.770869378494388,-0.5336055728696901,0.6736583290224964,0.005511055287979686,-0.09268778223261855,-0.36197508975295906,-0.2387351310683951,0.0039425576739758415,0.0,0.0,-0.20051956840784185,0.010199072697471164,0.2913081538014001,-0.00021113456064148737,0.0002011156113068087,-9.776294411693976e-05,-2.018161009134952,0.27038508347748513,-0.01596206237655278,-0.2666676224792219,-0.004282235560635848,-0.00020404157238054798,9.588016258387256e-05,0.35949123058385546,-0.06840330304907868,0.04311965518609979,-0.015931537068950348,3.529119659627944e-05,-2.9264858065301822e-05,-0.029349555841520318,-0.0023047892640256627,-0.08719692301059578,3.672330797741039e-05,-8.295375399863998e-05,0.1536610146111252,-0.005844314391496515,0.0008772295843831149,-0.00014475360424638767,6.915417957074415e-05,0.003145496712787307,0.02771408233048559,-5.170040929871593e-05,6.706342588554211e-07,-1.5862402465649528e-06
-35.0,-10.0,19.94857498845234,-0.8581619851858258,0.5442131667076187,-0.09357883630243774,0.014428401646887789,0.3107624535482246,-0.0005774706805211361,1.0604052202550354,-0.7863414434917249,0.5112408121404866,0.002175091227801711,-0.07802402813217285,-0.33836936892011726,-0.19915025225630972,0.012435063840622252,0.0,0.0,-0.1793401312152421,0.012658493255687294,0.2757103820591361,-0.0018743875670073106,0.0047228561716418215,-0.001990811156003073,-2.0507721259318026,0.22983911132389112,-0.003058980258367481,-0.2148368822833069,-0.012482391638500177,-0.003690636776312231,0.0014303989316737443,0.3248451962182127,-0.06195095107158502,0.03407802033259489,-0.015764786601923254,0.0006861962827641534,-0.000576022092851281,-0.0334118368056927,-0.0012288761670296963,-0.0813255186960782,0.0006622364890803054,-0.00177433159778174,0.1522248436748467,0.009028615575458887,-0.00934558776954466,-0.0031116803452280488,0.0012693448883951176,0.00940523957507424,0.013819355293263117,0.0013962511913788922,-3.8844186688281e-05,5.475181850203557e-05
-30.0,-10.0,19.94857498845234,-0.7431493921180197,0.36311709754193555,-0.06596647087738952,0.010130464801752401,0.2056407392902497,0.0001205148081999252,1.5669460662168035,-1.5569733359718982,0.35873016541919944,-0.0005291744068469965,-0.051185502199772914,-0.3074724801151886,-0.15468725540837297,0.03448128574669858,0.0,0.0,-0.17644164807442383,0.01233817044375869,0.1670177202867636,-0.0032159040441657404,0.0708393155632309,-0.022487682487486296,-1.937655924915071,0.17147624195018893,-0.029262890111503646,-0.2126243784245051,0.002415419427366366,-0.03699618469133627,0.0098708100789678,0.302090612047339,-0.05595869361687171,0.018180814215704773,-0.015942453509085346,0.008204458270991203,-0.0070538861849693485,-0.06759199933022088,-0.0018364338565707448,-0.07693188218670693,0.006731779896410616,-0.02438869344812519,0.1752930446564933,0.011586986514903086,-0.012270811251401862,-0.03815071339050801,0.010511575538786618,-0.0005075633282523948,-0.01870388903598985,0.001896951395459849,-0.0012930499172421222,0.0031200566978211407
-25.0,-10.0,19.94857498845234,-0.8058984533911127,0.1942393154509626,-0.059430967475172,-0.0010379319868490864,0.05896800739643112,0.0029851682949014278,-4.032053857782085,-1.7849386480929192,0.35507608827711373,-0.016859971680443224,0.01498120777260241,-0.11866489002934572,-0.05938977748167872,0.057435415959288125,0.0,0.0,0.269515666713689,0.1867540997273751,1.0170661096406577,-0.08383383089946238,0.1927124240446919,0.06679620292975008,-1.4514990765361766,0.09026614983140947,-0.06357070010954102,-0.16406401944545249,0.018137679498197532,-0.15000568083632834,0.03805888486604792,-0.12625401582329834,0.02636273176038959,0.06213018066796965,-0.04883029459185555,0.00985059062745166,-0.007283826737970926,-0.150124951186619,-0.01707365883477701,-0.15293623011465982,-0.0127581235639515,-0.07938687984188803,0.1209132923613125,-0.04802305215337762,0.01780955075381762,-0.12539708533557642,0.007765845081449582,0.019644908649956366,-0.05911981206804032,0.013267404244238884,0.019485953810056512,-0.0064866751020438975
-20.0,-10.0,19.94857498845234,-0.9251623839220284,0.11446802184610044,-0.04980418061595736,-0.002505671963905352,0.012260806417158033,0.0009849862281510083,0.46652044739981074,0.19768069221171958,0.27823906897921835,-0.003801686411710182,0.011713352969134805,0.07251280118136628,-0.1321073915849025,0.07991783844687006,0.0,0.0,-0.0617834242204647,-0.11559611886651557,-0.49746634740755685,0.02659072107507171,-0.707660943647804,-0.12478746222281834,-0.7086706457816565,0.03847067987696372,-0.025625708631274658,-0.14638032792669256,0.002154148620401311,-0.21270029744892607,-0.031259683473014346,0.22056210210434,-0.0002643256165519201,-0.027201530484544725,-0.04779609415720526,-0.031956072101110844,0.0372490973283809,0.048241979139131544,-0.019542431622784618,-0.24215881344409726,0.017121871481271766,0.19561225705117816,-0.018712081543568074,-0.047201608665399325,0.019821550593147545,0.022185306195894008,-0.024787309710611036,-0.03290924290146957,-0.08621122869055482,0.0030110145806762525,-0.01991562799828234,-0.18296618246217056
-15.0,-10.0,19.94857498845234,-0.7710752067347317,0.060610026820374585,-0.02796194362237901,0.004595877793263064,0.03865813646695678,-0.0021599946928297096,3.0667287783356323,0.17101707596501065,0.15358986784338421,0.012794334845934782,-0.029637240163696076,-0.23187090582597875,-0.1024976933832366,0.02103235992305502,0.0,0.0,-0.13183708285000373,-0.16140707349650385,0.015363232278996755,0.046995067373799715,0.5742384781824528,-0.07940062620336501,-0.5090942990586813,0.019676192786764198,0.003993178953310479,0.02612826953754661,-0.005360841287425426,-0.10311473083353698,0.0010712022610454843,0.2629047523874765,-0.08034290830241143,0.007057330805127566,-0.026315651473084994,0.028268426117152547,-0.03958056421398107,0.08591010464508542,0.04881686320893779,-0.16060077801748285,0.029123781500473966,-0.18443759254249456,-0.007167310005075348,0.04304377445626002,-0.008291758801225279,-0.08426368735099585,0.019817249990598664,-0.022887629902757358,0.11902542069076419,-0.020441506317779835,-0.00887660319474233,0.03355266855481929
-10.0,-10.0,19.94857498845234,-0.44313808495463924,0.02481783114520826,-0.008296992128892611,0.007952783371142701,0.03625547824687018,-0.0021750818752813666,4.138508396676669,-0.15581315713114835,0.04524276423076639,0.01166576119918715,-0.04533139068576494,-0.509965094712581,-0.26717520317896,-0.00353979834248092,0.0,0.0,-0.09658483292283715,-0.01360872553381436,0.47579988638482096,0.016111036329979705,0.8693566422522157,-0.01873603692592355,-0.3029111376021807,0.0068549761395643475,0.014768730089843198,0.0532587393143045,-0.005281213470816581,-0.06765003019844933,-0.0005664315562800361,0.17156751085519972,-0.10202120316312827,0.016304093186287533,-0.010889397017095391,0.023648610183803275,-0.05317453523457843,0.012737673316548114,0.006258049565246592,-0.06016891011143932,0.00739275311107475,-0.2888544226048996,0.0042516864371452915,0.011866898547189447,-0.0029017865552472735,-0.18260480285658745,0.008005750209232323,0.010772946299585254,0.15441148123583265,0.0009951599396326538,0.000307798011345323,0.04648938099302071
-5.0,-10.0,19.94857498845234,-0.08781940479679434,0.007301048307544505,0.0009655188019234433,0.008147597813016282,0.020362820788163066,-0.0009627737890912095,4.0986323854966855,-0.15753144109459924,-0.00537480999390483,0.005201646186765177,-0.046255188420678356,-0.5321546781129837,-0.3034073178454429,-0.0027648829993968446,0.0,0.0,-0.031215155852277514,-0.006722394204575208,0.49770033569275074,0.015121892586660683,0.859803172633708,-0.010431126826047327,-0.08115932803341046,6.102176249925386e-05,0.012392293001183616,0.045973073492282204,-0.002020525686135385,-0.021041271423888248,-0.0029501771606482777,0.045862983807202426,-0.09792605936522668,0.009534042975014761,-0.0004696333035961223,0.009940520410811091,-0.05135319454067506,0.008004848679093745,0.0014160938010873106,-0.01296381325826004,0.003594674540518024,-0.2913081846066125,0.0011759425978071143,-0.003538358257978479,-0.001631431477448051,-0.18101775971720308,0.00023501174654467097,0.012275359927698683,0.07191864676215061,0.003699002337852307,0.0013789405072992,0.023182931945971843
0.0,-10.0,19.94857498845234,0.29696296953500473,0.01249747406138259,-0.0003964363687184597,0.00952908165632019,4.621784840219143e-05,0.0003068425147234915,4.729395243758032,-0.35291283396083944,0.002381533047760288,-0.0015386017198941498,-0.053913501574942777,-0.6066658154102299,-0.3331288831095694,-0.0017193235869759666,0.0,0.0,0.03458293022718644,-0.030412602963941503,0.5279999988459074,0.018595418373840572,0.9900210809243758,-0.019153116400869807,0.2010927483227571,0.0014448301850755038,0.01803877848364785,0.04432113642260325,0.001484074226961527,0.042445943426191894,-0.0010957911149075065,-0.08533830210096306,-0.11223032058065559,0.00290249837864069,0.010332515762934808,-0.0033120939092925504,-0.05913843201951356,0.011821406398158898,0.004474238178588353,0.03765088575369465,0.006224608969239735,-0.33361984562064373,-0.0005148402285417216,0.013220725174455378,-0.0038561218314929996,-0.22779030563455624,0.009502328091379467,0.018289738859346507,-0.01196913519236029,0.006539716935115804,0.003351127389496725,0.0033560466405630515
5.0,-10.0,19.94857498845234,0.7026865039656086,0.042703299052056096,-0.014731691597245996,0.007760709038787718,-0.031154158346090144,0.001725802965310116,4.041192917747845,-0.2641707963180727,0.08109518912473838,-0.009245094016265974,-0.04517232038090246,-0.5318763323197475,-0.307705803110098,0.0008727571461520902,0.0,0.0,0.10552702696079598,0.054092536895797155,0.45095926766279815,0.021762439702997963,0.8658213548474286,0.030491130107281023,0.462539043051647,0.011127355733704077,0.01797998749723724,0.028802560566509677,0.005912893237648728,0.10021049835801853,0.0011191597625541875,-0.2252160979555031,-0.1008220330559351,-0.005777924053542217,0.020783863990447283,-0.018849892185533044,-0.052527040455690906,-0.030244789940591196,-0.01002839262665099,0.09352366517695614,-0.01081234688049352,-0.29300819030817515,-0.007943388817766914,-0.012010753363902126,-0.005264313934786669,-0.20125818158800557,-0.008568403618565848,0.013183245393895093,-0.09855237418327051,0.006524772218703367,0.002157375530123496,-0.01678118770546243
10.0,-10.0,19.94857498845234,0.9842364582226313,0.08430744991297896,-0.037067644290413114,0.005938696343569239,-0.04600875079844949,0.0028849678105551256,2.4989112415723835,-0.08855501444577307,0.2056056679568259,-0.01559047727247099,-0.03499049531458879,-0.418107457527386,-0.2330448282302394,0.005714839165734495,0.0,0.0,0.1163682376971438,0.07088245473737824,0.4904150894834174,0.027124956207326897,0.6630889571663576,0.04068414980957396,0.47116358448936685,0.019189508929549164,0.016672424933710694,-0.0035627932115197894,0.009356201397265632,0.11134722572919226,0.003287081574310242,-0.284462727630127,-0.08402906880174046,-0.016975546035092652,0.028816788174311554,-0.025842474354362942,-0.04166619127461281,-0.03321360291922694,-0.010759482413339313,0.14724891789752198,-0.012621232340030646,-0.22392463946145894,-0.00456951923077376,-0.015401740189280528,-0.006908560170239499,-0.12710686111456201,-0.013085129418979184,0.006336348474019951,-0.16132066827277297,0.005754673928404308,0.0002397062832816233,-0.029159558114825603
15.0,-10.0,19.94857498845234,1.1324212404866165,0.12673895022380455,-0.062051251946214525,0.0018125554775693176,-0.05334491009177334,0.0023668734356531835,0.6446628781745057,-0.06949854247194247,0.34676244574379683,-0.014573183331575926,-0.014871282206888492,-0.11563748164425554,-0.010426515992370948,0.034394979678010404,0.0,0.0,0.07814622009055058,0.19903369954803588,0.019855711814766266,0.062272610455391016,0.2551769136420005,0.08640693236851658,0.5004332555108585,0.02789959332710836,0.003118956642066644,-0.05213688172628348,0.009361186439233282,0.10291121657356825,0.002688170024957821,-0.272384747909349,-0.04658998854906407,-0.00872612914177052,0.038441491890384955,-0.018335305579816764,-0.020282196162812568,-0.09881944360529381,-0.0496965088836756,0.23723722845072426,-0.027460441914724326,-0.08887656906018034,-0.0038281934550384246,-0.024395102521597815,-0.011404229181082278,-0.025846968547310833,-0.01454948743117728,-0.03531045193369368,-0.10104906965912679,-0.01733086021163519,-0.010058341338568632,-0.00038445284410316245
20.0,-10.0,19.94857498845234,1.0076025997701992,0.1893179088840222,-0.07536626075486245,-0.008168708634470227,-0.0944484743427066,-0.004295927705854645,-3.221093087429014,-1.2571996359032749,0.4389496152040804,0.018093445318868376,0.04269880808691074,0.22673566019541302,0.14168310363334544,0.11919760263176193,0.0,0.0,-0.18693565782204663,-0.0025460640125608376,-0.44355924860484747,-0.005294753532649279,-0.773753858725421,0.001342868637882604,1.290512950496828,0.07808516635874178,-0.11763354979724479,0.1350728461352782,-0.029776877025438263,0.2739375665681769,-0.0597972197525899,0.010192965216680302,0.059251338314897824,0.03032640046440939,0.06733262067008956,0.05148082673993807,0.048753642404128925,-0.027903950044184906,0.04416566027532167,0.3050696730970011,0.011369842709858143,0.2058293139765282,-0.09531608078162145,0.0989404851248398,0.024162192020753866,0.04677794548624879,0.020630804016366015,-0.0647768485758799,0.22333643183777158,-0.0009345442439307296,-0.02213650305909217,0.20952997845608554
25.0,-10.0,19.94857498845234,0.8238961791630515,0.3713349453127292,-0.0747581517886103,-0.00442913997231285,-0.23103414180689982,-0.0016578443813541999,-0.21649550101689152,-1.3138284491626837,0.427841032582335,0.012787633405416249,0.02526617861088411,-0.22810584154486582,-0.1879984749684187,0.043548767118343865,0.0,0.0,-0.008523013798374522,-0.1059563822364681,0.25553633062453024,-0.04202402606076023,0.11530178014016886,0.008429898888123155,2.393859719752934,0.22756254120858638,-0.007552168690359977,0.0229279511222434,0.014005491408198,0.08168962826275476,0.025167639795862316,-0.13380589098482232,-0.02229458371868697,-0.022866599183777012,0.03240470269606416,-0.010246201605766064,-0.007944662954236448,-0.0022519002821207693,-0.0014279132795216355,0.12922853592718228,-0.008453788676796387,-0.0484093723301797,-0.17023530534393094,-0.02271893584137544,-0.019287469453404354,-0.07598653649754372,-0.012115888933029737,0.03492523351544262,0.06624151340546358,-0.00996029347753662,0.005739796045271277,0.0036591898666961686
30.0,-10.0,19.94857498845234,0.8722147429065825,0.5628931085249311,-0.09596810840661663,-0.005996704989648749,-0.3099423086017915,-3.1431389650645873e-05,0.8722877908549903,-0.6386671173391116,0.5270475024026234,0.0017198634725835884,0.03141096920775219,-0.31822860903319455,-0.19808975539477824,0.02070122674001517,0.0,0.0,0.1594255824834947,-0.027106880204813402,0.17987248537286393,-0.002792401700008136,0.014121397947052477,0.005344894348742941,2.040400760607854,0.23064971132552858,0.0006249670310123685,0.17168966650712536,0.01704694391741726,0.008390812460304624,0.0026329710297039927,-0.30755329908682216,-0.054930496327997146,-0.01614764407734519,0.020217055285965593,-0.0018568055341104492,-0.0015231742217167027,-0.022217241124917696,0.0018076545539939337,0.10319516673475908,-0.0022193753360527624,-0.0056745212580118646,-0.13737250791609637,-0.006418306171659126,-0.01036641485098829,-0.009115716777529502,-0.0032842298497298516,0.014668279667187754,0.03675951089414762,0.0044403801657786415,-0.00019830233019520326,-0.0002281940086551319
35.0,-10.0,19.94857498845234,0.9449380404968758,0.7381624712734529,-0.1253495402613677,-0.008112128384348405,-0.35894965508014925,0.0006987160096000383,0.7321951551970459,-0.5189391754931268,0.6846609409495639,-0.003360485442192027,0.042501464332818845,-0.35146681258259965,-0.19736241347597863,-0.0008152592227549274,0.0,0.0,0.19839917808592197,-0.01105475097172428,0.2244154026656866,0.0054914019259137085,0.0006537152177184573,0.00028411204055357335,2.0200668591982867,0.27268461113101317,-0.013942332509683275,0.16820647975751665,0.011073693694126828,0.0006270390085690888,0.0002502927784604952,-0.3585077747272795,-0.06553194735477612,-0.025562937953618827,0.0186283339011261,-0.0001036846618986098,-8.286496199756686e-05,-0.025689449564771618,0.00038375107415169075,0.1056740567971288,-0.00013950233624612887,-0.0003111827947672795,-0.15351115389911366,0.005792972993036252,-0.0037934487571916866,-0.0004837712851568849,-0.00020385900911989763,0.0041330931873230685,0.0026228686752164257,0.0012828714843559018,9.39763881080242e-06,3.281271110107678e-05
